MATERIAL,source,Banner,Plan_Banner,Plan_Region,CL4Key,CL6Key,Pos_Qty_EA,Pos_Sales,POS_QTY_CS,UBP,UNIT,FACTOR_EACH,PER_SALES_UOM_CASE,Complete_PPG,Total_Sales,Baseline_Qty,Baseline_Nps,Incr_Sales,PromoId,PromoDuration,MATERIALDESC,SUB_CATEGORY,SUB_CATEGORY_DESC,CATEGORY,CATEGORY_DESC,FGroup_Desc
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,30,64.95,1.25,43.0,DU,6,24,Boost RTD Bundle,53.75,0,0.0,53.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,0,0.0,21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,0,0.0,32.25,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,0,0.0,10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,0,0.0,10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,0,0.0,10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,0,0.0,10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,0,0.0,43.0,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,0,0.0,21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,0,0.0,43.0,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,0,0.0,21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,1,43.0,-32.25,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,36,77.94,1.5,43.0,DU,6,24,Boost RTD Bundle,64.5,1,43.0,21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,42,90.93,1.75,43.0,DU,6,24,Boost RTD Bundle,75.25,1,43.0,32.25,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,1,43.0,0.0,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,1,43.0,0.0,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,1,43.0,-32.25,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,-6,-12.99,-0.25,43.0,DU,6,24,Boost RTD Bundle,-10.75,1,43.0,-53.75,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,42,90.93,1.75,43.0,DU,6,24,Boost RTD Bundle,75.25,1,43.0,32.25,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,42,90.93,1.75,43.0,DU,6,24,Boost RTD Bundle,75.25,1,43.0,32.25,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,48,103.92,2.0,43.0,DU,6,24,Boost RTD Bundle,86.0,1,43.0,43.0,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,36,77.94,1.5,43.0,DU,6,24,Boost RTD Bundle,64.5,1,43.0,21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,36,77.94,1.5,43.0,DU,6,24,Boost RTD Bundle,64.5,1,43.0,21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,1,43.0,0.0,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,36,77.94,1.5,43.0,DU,6,24,Boost RTD Bundle,64.5,1,43.0,21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,1,43.0,0.0,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,36,77.94,1.5,43.0,DU,6,24,Boost RTD Bundle,64.5,1,43.0,21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,30,64.95,1.25,43.0,DU,6,24,Boost RTD Bundle,53.75,1,43.0,10.75,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,1,43.0,-32.25,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,1,43.0,-32.25,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1931110,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,0,0.0,43.0,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,0,0.0,21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,0,0.0,10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,0,0.0,10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,12.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,0,0.0,10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,1,43.0,0.0,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,1,43.0,0.0,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,43.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,1,43.0,0.0,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,60,109.9,2.5,43.0,DU,6,24,Boost RTD Bundle,107.5,1,43.0,64.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,30,54.95,1.25,43.0,DU,6,24,Boost RTD Bundle,53.75,1,43.0,10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,60,109.9,2.5,43.0,DU,6,24,Boost RTD Bundle,107.5,1,43.0,64.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,21.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,21.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,66,120.89,2.75,43.0,DU,6,24,Boost RTD Bundle,118.25,1,43.0,75.25,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,32.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,21.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,21.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,21.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,32.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,21.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,1,43.0,-21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,10.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,1,43.0,-32.25,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,36,65.94,1.5,43.0,DU,6,24,Boost RTD Bundle,64.5,1,43.0,21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,43.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,1,43.0,0.0,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,36,65.94,1.5,43.0,DU,6,24,Boost RTD Bundle,64.5,1,43.0,21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,32.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,30,54.95,1.25,43.0,DU,6,24,Boost RTD Bundle,53.75,1,43.0,10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,6,10.99,0.25,43.0,DU,6,24,Boost RTD Bundle,10.75,1,43.0,-32.25,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,54,98.91,2.25,43.0,DU,6,24,Boost RTD Bundle,96.75,1,43.0,53.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,32.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,1,43.0,-10.75,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,60,109.9,2.5,43.0,DU,6,24,Boost RTD Bundle,107.5,1,43.0,64.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,60,109.9,2.5,43.0,DU,6,24,Boost RTD Bundle,107.5,1,43.0,64.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,36,65.94,1.5,43.0,DU,6,24,Boost RTD Bundle,64.5,1,43.0,21.5,1349068,92,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,0,0.0,32.25,150498,91,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,24,51.96,1.0,43.0,DU,6,24,Boost RTD Bundle,43.0,0,0.0,43.0,150498,91,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,18,38.97,0.75,43.0,DU,6,24,Boost RTD Bundle,32.25,0,0.0,32.25,150498,91,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
12404640,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,12,25.98,0.5,43.0,DU,6,24,Boost RTD Bundle,21.5,0,0.0,21.5,150498,91,BOOST HP Strawberry Pris 4(6x237ml) N2CA,CAZZ1Z101,Boost,CAZZ1,NHS Retail,C00 - CA Boost Stnd 237ml
