MATERIAL,source,Banner,SRC_BAN_POS,Plan_Banner,Plan_Region,CL4Key,CL6Key,pos_date,Pos_Qty_EA,Pos_Sales,POS_QTY_CS,UBP,UNIT,FACTOR_EACH,PER_SALES_UOM_CASE,Complete_PPG,Total_Sales,Baseline_Qty,Baseline_Nps,ForecastDate,Incr_Sales,PromoId,InStoreStart,InStoreEnd,PromoDuration,MATERIALDESC,SUB_CATEGORY,SUB_CATEGORY_DESC,CATEGORY,CATEGORY_DESC,FGroup_Desc
12407637,Company A,Company A ONTARIO,2022-11-30,Company A,ONTARIO,292278,292696,2022-11-30,68,611.32,11.3333,52.38,EA,1,6,SBUX R&G Main,593.64,2,104.76,2022-11-28,488.88,1938620,2022-10-01,2022-12-31,92,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2022-11-28,Company A,ONTARIO,292278,292696,2022-11-28,65,584.35,10.8333,52.38,EA,1,6,SBUX R&G Main,567.45,2,104.76,2022-11-28,462.69,1938620,2022-10-01,2022-12-31,92,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2022-12-03,Company A,ONTARIO,292278,292696,2022-12-03,37,406.63,6.16667,52.38,EA,1,6,SBUX R&G Main,323.01,2,104.76,2022-11-28,218.25,1938620,2022-10-01,2022-12-31,92,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2023-01-03,Company A,ONTARIO,292278,292696,2023-01-03,60,659.4,10.0,52.38,EA,1,6,SBUX R&G Main,523.8,4,209.52,2023-01-02,314.28,1465871,2022-12-29,2023-01-04,7,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2023-01-04,Company A,ONTARIO,292278,292696,2023-01-04,23,252.77,3.83333,52.38,EA,1,6,SBUX R&G Main,200.79,4,209.52,2023-01-02,-8.73,1465871,2022-12-29,2023-01-04,7,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2023-01-02,Company A,ONTARIO,292278,292696,2023-01-02,40,439.6,6.66667,52.38,EA,1,6,SBUX R&G Main,349.2,4,209.52,2023-01-02,139.68,1465871,2022-12-29,2023-01-04,7,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2023-01-14,Company A,ONTARIO,292278,292696,2023-01-14,78,701.22,13.0,52.38,EA,1,6,SBUX R&G Main,680.94,4,209.52,2023-01-09,471.42,253698,2023-01-12,2023-01-14,3,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2023-01-14,Company A,ONTARIO,292278,292696,2023-01-14,78,701.22,13.0,52.38,EA,1,6,SBUX R&G Main,680.94,4,209.52,2023-01-09,471.42,854043,2023-01-14,2023-01-14,1,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2023-01-15,Company A,ONTARIO,292278,292696,2023-01-15,94,845.06,15.6667,52.38,EA,1,6,SBUX R&G Main,820.62,4,209.52,2023-01-09,611.1,1465524,2023-01-15,2023-01-18,4,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2023-01-13,Company A,ONTARIO,292278,292696,2023-01-13,57,512.43,9.5,52.38,EA,1,6,SBUX R&G Main,497.61,4,209.52,2023-01-09,288.09,253698,2023-01-12,2023-01-14,3,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12407637,Company A,Company A ONTARIO,2023-01-12,Company A,ONTARIO,292278,292696,2023-01-12,86,773.14,14.3333,52.38,EA,1,6,SBUX R&G Main,750.78,4,209.52,2023-01-09,541.26,253698,2023-01-12,2023-01-14,3,SBUX R&G Espresso Roast 6x340gr CA,CABB6B602,SBUX R&G Coffee,CABB6,Starbucks Coffee,CS7 - CA R&G Coffee Main
12404698,Company A,Company A ONTARIO,2022-10-14,Company A,ONTARIO,292278,292696,2022-10-14,71,318.79,11.8333,25.32,EA,1,6,Gold Specialty,299.62,4,101.28,2022-10-10,198.34,797561,2022-10-13,2022-10-19,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-15,Company A,ONTARIO,292278,292696,2022-10-15,73,327.77,12.1667,25.32,EA,1,6,Gold Specialty,308.06,4,101.28,2022-10-10,206.78,797561,2022-10-13,2022-10-19,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-13,Company A,ONTARIO,292278,292696,2022-10-13,61,273.89,10.1667,25.32,EA,1,6,Gold Specialty,257.42,4,101.28,2022-10-10,156.14,797561,2022-10-13,2022-10-19,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-16,Company A,ONTARIO,292278,292696,2022-10-16,80,359.2,13.3333,25.32,EA,1,6,Gold Specialty,337.6,4,101.28,2022-10-10,236.32,797561,2022-10-13,2022-10-19,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-17,Company A,ONTARIO,292278,292696,2022-10-17,56,251.44,9.33333,25.32,EA,1,6,Gold Specialty,236.32,4,101.28,2022-10-17,135.04,797561,2022-10-13,2022-10-19,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-21,Company A,ONTARIO,292278,292696,2022-10-21,27,174.23,4.5,25.32,EA,1,6,Gold Specialty,113.94,4,101.28,2022-10-17,12.66,1930870,2022-10-20,2022-10-26,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-19,Company A,ONTARIO,292278,292696,2022-10-19,65,291.85,10.8333,25.32,EA,1,6,Gold Specialty,274.3,4,101.28,2022-10-17,173.02,797561,2022-10-13,2022-10-19,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-22,Company A,ONTARIO,292278,292696,2022-10-22,21,136.29,3.5,25.32,EA,1,6,Gold Specialty,88.62,4,101.28,2022-10-17,-12.66,1930870,2022-10-20,2022-10-26,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-18,Company A,ONTARIO,292278,292696,2022-10-18,58,260.42,9.66667,25.32,EA,1,6,Gold Specialty,244.76,4,101.28,2022-10-17,143.48,797561,2022-10-13,2022-10-19,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-23,Company A,ONTARIO,292278,292696,2022-10-23,14,90.86,2.33333,25.32,EA,1,6,Gold Specialty,59.08,4,101.28,2022-10-17,-42.2,1930870,2022-10-20,2022-10-26,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-20,Company A,ONTARIO,292278,292696,2022-10-20,29,182.71,4.83333,25.32,EA,1,6,Gold Specialty,122.38,4,101.28,2022-10-17,21.1,1930870,2022-10-20,2022-10-26,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-27,Company A,ONTARIO,292278,292696,2022-10-27,55,329.95,9.16667,25.32,EA,1,6,Gold Specialty,232.1,4,101.28,2022-10-24,130.82,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-26,Company A,ONTARIO,292278,292696,2022-10-26,22,142.78,3.66667,25.32,EA,1,6,Gold Specialty,92.84,4,101.28,2022-10-24,-8.44,1930870,2022-10-20,2022-10-26,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-30,Company A,ONTARIO,292278,292696,2022-10-30,31,185.69,5.16667,25.32,EA,1,6,Gold Specialty,130.82,4,101.28,2022-10-24,29.54,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-09,Company A,ONTARIO,292278,292696,2022-11-09,33,197.67,5.5,25.32,EA,1,6,Gold Specialty,139.26,5,126.6,2022-11-07,12.66,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-11,Company A,ONTARIO,292278,292696,2022-11-11,30,164.7,5.0,25.32,EA,1,6,Gold Specialty,126.6,5,126.6,2022-11-07,0.0,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-10,Company A,ONTARIO,292278,292696,2022-11-10,57,312.93,9.5,25.32,EA,1,6,Gold Specialty,240.54,5,126.6,2022-11-07,113.94,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-12,Company A,ONTARIO,292278,292696,2022-11-12,35,192.15,5.83333,25.32,EA,1,6,Gold Specialty,147.7,5,126.6,2022-11-07,21.1,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-08,Company A,ONTARIO,292278,292696,2022-11-08,44,264.06,7.33333,25.32,EA,1,6,Gold Specialty,185.68,5,126.6,2022-11-07,59.08,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-13,Company A,ONTARIO,292278,292696,2022-11-13,45,247.05,7.5,25.32,EA,1,6,Gold Specialty,189.9,5,126.6,2022-11-07,63.3,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-07,Company A,ONTARIO,292278,292696,2022-11-07,41,245.59,6.83333,25.32,EA,1,6,Gold Specialty,173.02,5,126.6,2022-11-07,46.42,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-18,Company A,ONTARIO,292278,292696,2022-11-18,62,309.38,10.3333,25.32,EA,1,6,Gold Specialty,261.64,5,126.6,2022-11-14,135.04,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-19,Company A,ONTARIO,292278,292696,2022-11-19,56,279.44,9.33333,25.32,EA,1,6,Gold Specialty,236.32,5,126.6,2022-11-14,109.72,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-20,Company A,ONTARIO,292278,292696,2022-11-20,12,59.88,2.0,25.32,EA,1,6,Gold Specialty,50.64,5,126.6,2022-11-14,-75.96,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-16,Company A,ONTARIO,292278,292696,2022-11-16,27,148.23,4.5,25.32,EA,1,6,Gold Specialty,113.94,5,126.6,2022-11-14,-12.66,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-17,Company A,ONTARIO,292278,292696,2022-11-17,64,319.86,10.6667,25.32,EA,1,6,Gold Specialty,270.08,5,126.6,2022-11-14,143.48,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-15,Company A,ONTARIO,292278,292696,2022-11-15,36,197.64,6.0,25.32,EA,1,6,Gold Specialty,151.92,5,126.6,2022-11-14,25.32,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-14,Company A,ONTARIO,292278,292696,2022-11-14,30,164.7,5.0,25.32,EA,1,6,Gold Specialty,126.6,5,126.6,2022-11-14,0.0,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-27,Company A,ONTARIO,292278,292696,2022-11-27,49,244.51,8.16667,25.32,EA,1,6,Gold Specialty,206.78,5,126.6,2022-11-21,80.18,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-23,Company A,ONTARIO,292278,292696,2022-11-23,42,209.58,7.0,25.32,EA,1,6,Gold Specialty,177.24,5,126.6,2022-11-21,50.64,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-25,Company A,ONTARIO,292278,292696,2022-11-25,47,234.53,7.83333,25.32,EA,1,6,Gold Specialty,198.34,5,126.6,2022-11-21,71.74,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-24,Company A,ONTARIO,292278,292696,2022-11-24,41,204.59,6.83333,25.32,EA,1,6,Gold Specialty,173.02,5,126.6,2022-11-21,46.42,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-26,Company A,ONTARIO,292278,292696,2022-11-26,42,209.58,7.0,25.32,EA,1,6,Gold Specialty,177.24,5,126.6,2022-11-21,50.64,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-21,Company A,ONTARIO,292278,292696,2022-11-21,70,349.3,11.6667,25.32,EA,1,6,Gold Specialty,295.4,5,126.6,2022-11-21,168.8,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-22,Company A,ONTARIO,292278,292696,2022-11-22,57,284.43,9.5,25.32,EA,1,6,Gold Specialty,240.54,5,126.6,2022-11-21,113.94,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-12-04,Company A,ONTARIO,292278,292696,2022-12-04,40,199.6,6.66667,25.32,EA,1,6,Gold Specialty,168.8,5,126.6,2022-11-28,42.2,749309,2022-12-01,2022-12-07,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-12-01,Company A,ONTARIO,292278,292696,2022-12-01,34,169.66,5.66667,25.32,EA,1,6,Gold Specialty,143.48,5,126.6,2022-11-28,16.88,754282,2022-12-01,2022-12-28,28,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-12-01,Company A,ONTARIO,292278,292696,2022-12-01,34,169.66,5.66667,25.32,EA,1,6,Gold Specialty,143.48,5,126.6,2022-11-28,16.88,749309,2022-12-01,2022-12-07,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-12-04,Company A,ONTARIO,292278,292696,2022-12-04,40,199.6,6.66667,25.32,EA,1,6,Gold Specialty,168.8,5,126.6,2022-11-28,42.2,754282,2022-12-01,2022-12-28,28,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-30,Company A,ONTARIO,292278,292696,2022-11-30,35,174.65,5.83333,25.32,EA,1,6,Gold Specialty,147.7,5,126.6,2022-11-28,21.1,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-12-02,Company A,ONTARIO,292278,292696,2022-12-02,43,214.57,7.16667,25.32,EA,1,6,Gold Specialty,181.46,5,126.6,2022-11-28,54.86,754282,2022-12-01,2022-12-28,28,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-12-02,Company A,ONTARIO,292278,292696,2022-12-02,43,214.57,7.16667,25.32,EA,1,6,Gold Specialty,181.46,5,126.6,2022-11-28,54.86,749309,2022-12-01,2022-12-07,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-29,Company A,ONTARIO,292278,292696,2022-11-29,52,259.48,8.66667,25.32,EA,1,6,Gold Specialty,219.44,5,126.6,2022-11-28,92.84,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-12-03,Company A,ONTARIO,292278,292696,2022-12-03,51,254.49,8.5,25.32,EA,1,6,Gold Specialty,215.22,5,126.6,2022-11-28,88.62,754282,2022-12-01,2022-12-28,28,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-12-03,Company A,ONTARIO,292278,292696,2022-12-03,51,254.49,8.5,25.32,EA,1,6,Gold Specialty,215.22,5,126.6,2022-11-28,88.62,749309,2022-12-01,2022-12-07,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-28,Company A,ONTARIO,292278,292696,2022-11-28,68,339.32,11.3333,25.32,EA,1,6,Gold Specialty,286.96,5,126.6,2022-11-28,160.36,1366697,2022-11-17,2022-11-30,14,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-24,Company A,ONTARIO,292278,292696,2022-10-24,32,207.68,5.33333,25.32,EA,1,6,Gold Specialty,135.04,4,101.28,2022-10-24,33.76,1930870,2022-10-20,2022-10-26,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-29,Company A,ONTARIO,292278,292696,2022-10-29,43,257.57,7.16667,25.32,EA,1,6,Gold Specialty,181.46,4,101.28,2022-10-24,80.18,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-25,Company A,ONTARIO,292278,292696,2022-10-25,22,141.78,3.66667,25.32,EA,1,6,Gold Specialty,92.84,4,101.28,2022-10-24,-8.44,1930870,2022-10-20,2022-10-26,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-28,Company A,ONTARIO,292278,292696,2022-10-28,55,323.45,9.16667,25.32,EA,1,6,Gold Specialty,232.1,4,101.28,2022-10-24,130.82,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-06,Company A,ONTARIO,292278,292696,2022-11-06,41,245.59,6.83333,25.32,EA,1,6,Gold Specialty,173.02,4,101.28,2022-10-31,71.74,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-05,Company A,ONTARIO,292278,292696,2022-11-05,9,53.91,1.5,25.32,EA,1,6,Gold Specialty,37.98,4,101.28,2022-10-31,-63.3,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-02,Company A,ONTARIO,292278,292696,2022-11-02,27,162.23,4.5,25.32,EA,1,6,Gold Specialty,113.94,4,101.28,2022-10-31,12.66,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-04,Company A,ONTARIO,292278,292696,2022-11-04,27,161.73,4.5,25.32,EA,1,6,Gold Specialty,113.94,4,101.28,2022-10-31,12.66,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-10-31,Company A,ONTARIO,292278,292696,2022-10-31,24,144.26,4.0,25.32,EA,1,6,Gold Specialty,101.28,4,101.28,2022-10-31,0.0,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2022-11-01,Company A,ONTARIO,292278,292696,2022-11-01,31,185.69,5.16667,25.32,EA,1,6,Gold Specialty,130.82,4,101.28,2022-10-31,29.54,1452087,2022-10-27,2022-11-16,21,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2023-04-04,Company A,ONTARIO,292278,292696,2023-04-04,29,159.21,4.83333,25.32,EA,1,6,Gold Specialty,122.38,4,101.28,2023-04-03,21.1,1477671,2023-03-30,2023-04-05,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2023-04-05,Company A,ONTARIO,292278,292696,2023-04-05,38,208.62,6.33333,25.32,EA,1,6,Gold Specialty,160.36,4,101.28,2023-04-03,59.08,1477671,2023-03-30,2023-04-05,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
12404698,Company A,Company A ONTARIO,2023-04-03,Company A,ONTARIO,292278,292696,2023-04-03,51,279.99,8.5,25.32,EA,1,6,Gold Specialty,215.22,4,101.28,2023-04-03,113.94,1477671,2023-03-30,2023-04-05,7,NESCAFE GOLD Van Late 6(8x18.5g) N4 CA,CABB1B109,Gold Soluble,CABB1,Coffee,CBF - CA Nescafe Gold Specialty
